channel,u_change,u_spectral,u_surprise,m_peak,m_band,channel_effective_rank,m_channel,U,M,dataset,segment,window_start,window_stop,unit_id,U_bucket,M_bucket
4,0.5902021035676266,0.05770512525920822,0.07861064818719975,0.0,0.27672610440637824,1.291431967899991,0.048571994569045186,0.24217262567134487,0.10843269965847448,ILI,raw,68,116,raw:68:4,low,low
5,0.9113379587744487,0.060905163742654006,0.03988709579528576,0.0,0.40045674967866224,1.291431967899991,0.048571994569045186,0.33737673943746277,0.14967624808256916,ILI,raw,68,116,raw:68:5,low,low
6,0.781706839656612,0.05351482038107293,0.16631316805959118,0.0,0.4451357272362818,1.291431967899991,0.048571994569045186,0.333844942699092,0.16456924060177566,ILI,raw,68,116,raw:68:6,low,low
0,0.8952283234256397,0.0793919534116879,0.71535581460068,0.0,0.4130775027862668,1.4747439049504982,0.07912398402654307,0.5633253638126692,0.16406716227093662,ILI,raw,72,120,raw:72:0,high,low
1,0.8394517875953937,0.11266965635498383,0.42683954793149315,0.0,0.5910475958872234,1.4747439049504982,0.07912398402654307,0.4596536639606235,0.22339052663792217,ILI,raw,72,120,raw:72:1,high,mid
2,0.8705988783754326,0.0368671420288791,0.061156375825168675,0.0,0.25533136412160967,1.4747439049504982,0.07912398402654307,0.32287413207649346,0.11148511604938426,ILI,raw,72,120,raw:72:2,low,low
3,0.8983194558608848,0.03036362431588227,0.1580376196198531,0.0,0.31183656485688255,1.4747439049504982,0.07912398402654307,0.36224023326554006,0.13032018296114187,ILI,raw,72,120,raw:72:3,mid,low
4,0.8948417989845294,0.014876150765251672,0.017139102495950298,0.0,0.2627425350589324,1.4747439049504982,0.07912398402654307,0.30895235074857713,0.11395550636182517,ILI,raw,72,120,raw:72:4,low,low
5,0.8933580906026447,0.029597866534540006,0.04747621313149154,0.0,0.41189851875708955,1.4747439049504982,0.07912398402654307,0.3234773900895587,0.1636741675945442,ILI,raw,72,120,raw:72:5,low,low
6,0.6270133576482286,0.053644531135723775,0.01689905736080172,0.125,0.5659574352187706,1.4747439049504982,0.07912398402654307,0.2325189820482514,0.2566938064151046,ILI,raw,72,120,raw:72:6,low,mid
0,0.9576231065677702,0.03865456396136148,0.3642855116193322,0.0,0.5906629886308774,1.3352022690168515,0.05586704474303017,0.4535210607161546,0.21551001112463586,ILI,raw,76,124,raw:76:0,high,low
1,0.9340512766605336,0.06847874408246829,0.29656536353308327,0.0,0.7051156170803932,1.3352022690168515,0.05586704474303017,0.433031794758695,0.25366088727447444,ILI,raw,76,124,raw:76:1,mid,mid
2,0.939904652552911,0.0868412353737852,0.5329719268047627,0.0,0.3661413857463812,1.3352022690168515,0.05586704474303017,0.5199059382438196,0.1406694768298038,ILI,raw,76,124,raw:76:2,high,low
3,0.9693483822655247,0.12955999344806077,0.5236796559193381,0.125,0.7864330952326799,1.3352022690168515,0.05586704474303017,0.5408626772109745,0.32243337999190336,ILI,raw,76,124,raw:76:3,high,high
4,0.9522110536241791,0.09664895494127554,0.5550806496640879,0.0,0.6448351503370392,1.3352022690168515,0.05586704474303017,0.5346468860765142,0.23356739836002313,ILI,raw,76,124,raw:76:4,high,mid
