channel,u_change,u_spectral,u_surprise,m_peak,m_band,channel_effective_rank,m_channel,U,M,dataset,segment,window_start,window_stop,unit_id,U_bucket,M_bucket
178,0.30257189179256305,0.17477052115053726,0.6775321179924072,0.625,0.8539588545368175,5.163437969389714,0.06608631696395002,0.3849581769785025,0.5150150571669225,Traffic,raw,0,168,raw:0:178,high,high
191,0.5971447735858109,0.5038055759970331,0.008753151185447469,0.5,0.8482124575088623,5.163437969389714,0.06608631696395002,0.36990116692276387,0.4714329248242708,Traffic,raw,0,168,raw:0:191,high,high
205,0.7843202889561203,0.4249977338651938,0.08998090686045974,0.25,0.7392440331335759,5.163437969389714,0.06608631696395002,0.43309964322725797,0.351776783365842,Traffic,raw,0,168,raw:0:205,high,mid
219,0.6751542747582804,0.5674264140913194,0.04627011186727233,0.375,0.924690775620209,5.163437969389714,0.06608631696395002,0.42961693357229075,0.45525903086138636,Traffic,raw,0,168,raw:0:219,high,high
232,0.4024235332151085,0.4163274745937398,0.004931743437544468,0.5,0.7932552228424103,5.163437969389714,0.06608631696395002,0.2745609170821309,0.4531138466021201,Traffic,raw,0,168,raw:0:232,high,high
246,0.5350637413757804,0.2651372862313368,0.7933132624567599,0.75,0.8607006499938182,5.163437969389714,0.06608631696395002,0.5311714300212924,0.5589289889859228,Traffic,raw,0,168,raw:0:246,high,high
260,0.4873754565851507,0.22938028350661233,0.48318575033802996,0.125,0.5768139952619616,5.163437969389714,0.06608631696395002,0.399980496809931,0.25596677074197055,Traffic,raw,0,168,raw:0:260,high,low
273,0.6569804765579108,0.5629098312524037,0.01656873852135527,0.375,0.8517964904469731,5.163437969389714,0.06608631696395002,0.41215301544388994,0.43096093580364103,Traffic,raw,0,168,raw:0:273,high,high
287,0.6642893002184963,0.5331992611451744,0.158405473592849,0.5,0.8640749603557905,5.163437969389714,0.06608631696395002,0.45196467831883985,0.47672042577324686,Traffic,raw,0,168,raw:0:287,high,high
301,0.10249759598329533,0.14199136031032467,0.6620974603138813,0.75,0.7853184708039446,5.163437969389714,0.06608631696395002,0.3021954722025004,0.5338015959226315,Traffic,raw,0,168,raw:0:301,high,high
314,0.6596463137401154,0.1719502501381708,0.7326536608852205,0.625,0.8175593311001601,5.163437969389714,0.06608631696395002,0.5214167415878356,0.5028818826880367,Traffic,raw,0,168,raw:0:314,high,high
328,0.3441543718572405,0.4956631648504938,0.33179144712041025,0.5,0.827945001501481,5.163437969389714,0.06608631696395002,0.3905363279427148,0.4646771061551436,Traffic,raw,0,168,raw:0:328,high,high
342,0.7338661178797546,0.5335359544348655,0.1331345415614446,0.375,0.8249354659105196,5.163437969389714,0.06608631696395002,0.4668455379586883,0.4220072609581565,Traffic,raw,0,168,raw:0:342,high,high
355,0.41990737413022927,0.2029463147840247,0.6264659546401564,0.875,0.8596078162309416,5.163437969389714,0.06608631696395002,0.4164398811848035,0.6002313777316305,Traffic,raw,0,168,raw:0:355,high,high
369,0.6143456972166159,0.2171358452949366,0.7378035279319776,0.5,0.7653133504651115,5.163437969389714,0.06608631696395002,0.5230950234811766,0.44379988914302054,Traffic,raw,0,168,raw:0:369,high,high
383,0.459737086053687,0.37052226059774507,0.08603331245321673,0.375,0.8093646727978363,5.163437969389714,0.06608631696395002,0.3054308863682163,0.4168169965872621,Traffic,raw,0,168,raw:0:383,high,high
396,0.6381902428863728,0.18262771149010532,0.5469191760165785,0.25,0.4999663408169036,5.163437969389714,0.06608631696395002,0.4559123767976856,0.2720175525936179,Traffic,raw,0,168,raw:0:396,high,low
410,0.43494212352946426,0.2400554281413603,0.25326734268692297,0.5,0.6578901585743102,5.163437969389714,0.06608631696395002,0.3094216314525825,0.40799215851275344,Traffic,raw,0,168,raw:0:410,high,high
424,0.48660932040278426,0.19616129575853375,0.7050331350304502,0.25,0.7853925515203956,5.163437969389714,0.06608631696395002,0.4626012503972561,0.36715962282811515,Traffic,raw,0,168,raw:0:424,high,mid
437,0.6614559247568987,0.5075780249385391,0.13927703674253586,0.25,0.8507895011375232,5.163437969389714,0.06608631696395002,0.4361036621459912,0.38895860603382443,Traffic,raw,0,168,raw:0:437,high,high
451,0.5985080886557792,0.487083217596882,0.016331793054426686,0.25,0.7771218832094537,5.163437969389714,0.06608631696395002,0.36730769976902927,0.3644027333911346,Traffic,raw,0,168,raw:0:451,high,mid
465,0.4593072137272204,0.3600625561658708,0.4788362135830021,0.375,0.88665267041525,5.163437969389714,0.06608631696395002,0.43273532782536445,0.44257966245973335,Traffic,raw,0,168,raw:0:465,high,high
478,0.2933433695176112,0.24936803055847903,0.4891364593296525,0.25,0.6045465320670887,5.163437969389714,0.06608631696395002,0.3439492864685809,0.3068776163436796,Traffic,raw,0,168,raw:0:478,high,low
492,0.7753269494481314,0.3611528794146835,0.04825289269922013,0.25,0.6400986149325065,5.163437969389714,0.06608631696395002,0.39491090718734495,0.3187283106321522,Traffic,raw,0,168,raw:0:492,high,mid
506,0.2790851190187307,0.12878059916153506,0.43714084586146906,0.25,0.48248994702059067,5.163437969389714,0.06608631696395002,0.2816688546805783,0.2661920879948469,Traffic,raw,0,168,raw:0:506,high,low
519,0.571775566731958,0.5238516479956936,0.006935799323310243,0.625,0.8750731996203522,5.163437969389714,0.06608631696395002,0.36752100468365395,0.5220531721947674,Traffic,raw,0,168,raw:0:519,high,high
533,0.4241209248993215,0.4447075754590917,0.011190031617855142,0.375,0.7414351222564258,5.163437969389714,0.06608631696395002,0.29333951065875613,0.39417381307345867,Traffic,raw,0,168,raw:0:533,high,high
547,0.5489043890571567,0.2940133716765807,0.06358644700578729,0.375,0.7201657691521861,5.163437969389714,0.06608631696395002,0.30216806924650824,0.3870840287053787,Traffic,raw,0,168,raw:0:547,high,high
560,0.40404659782069663,0.29187842966823085,0.34609708200693423,0.375,0.6696042616687269,5.163437969389714,0.06608631696395002,0.34734070316528726,0.37023019287755893,Traffic,raw,0,168,raw:0:560,high,mid
574,0.3032604806567728,0.21540298216107043,0.1589130438153802,0.25,0.5390720361852493,5.163437969389714,0.06608631696395002,0.2258588355444078,0.28505278438306647,Traffic,raw,0,168,raw:0:574,mid,low
588,0.482160418547408,0.2321595468809579,0.1942888135512264,0.375,0.724871704950826,5.163437969389714,0.06608631696395002,0.30286959299319743,0.38865267397159203,Traffic,raw,0,168,raw:0:588,high,high
601,0.5617534293360107,0.29697860917039454,0.6821766763005294,0.125,0.8311361060396818,5.163437969389714,0.06608631696395002,0.5136362382689782,0.3407408076678773,Traffic,raw,0,168,raw:0:601,high,mid
615,0.2903639170955884,0.11020990058056715,0.6978729166777478,0.625,0.7305723224514186,5.163437969389714,0.06608631696395002,0.3661489114513011,0.4738862131384562,Traffic,raw,0,168,raw:0:615,high,high
629,0.3061612677939919,0.23351721613615947,0.2675508808670727,0.625,0.7548632324980968,5.163437969389714,0.06608631696395002,0.269076454932408,0.4819831831540156,Traffic,raw,0,168,raw:0:629,high,high
642,0.2615976363779817,0.1047015093373024,0.07422642411881678,0.375,0.4193228054307745,5.163437969389714,0.06608631696395002,0.14684185661136695,0.28680304079824154,Traffic,raw,0,168,raw:0:642,low,low
656,0.3641838042737632,0.26220340984928747,0.24612844038478202,0.25,0.7175424572295748,5.163437969389714,0.06608631696395002,0.2908385515026109,0.3445429247311749,Traffic,raw,0,168,raw:0:656,high,mid
670,0.2917039455805227,0.15971825646831395,0.7044265599358331,0.375,0.6278376401476419,5.163437969389714,0.06608631696395002,0.3852829206615566,0.356307985703864,Traffic,raw,0,168,raw:0:670,high,mid
683,0.29397632123171313,0.1750796713205076,0.23285059748077072,0.25,0.5691327389713741,5.163437969389714,0.06608631696395002,0.2339688633443305,0.29507301864510804,Traffic,raw,0,168,raw:0:683,mid,low
697,0.1492262094038681,0.20796587062420518,0.36984039515327216,0.375,0.6593404063029763,5.163437969389714,0.06608631696395002,0.24234415839378184,0.3668089077556422,Traffic,raw,0,168,raw:0:697,mid,mid
711,0.35186283240395866,0.20694814454006163,0.0657196493772629,0.375,0.558669993102979,5.163437969389714,0.06608631696395002,0.20817687544042773,0.33325210335564304,Traffic,raw,0,168,raw:0:711,mid,mid
724,0.6498794055327484,0.37223702213746646,0.1292812713807957,0.25,0.5530829253932973,5.163437969389714,0.06608631696395002,0.3837992330170035,0.2897230807857491,Traffic,raw,0,168,raw:0:724,high,low
738,0.7843448569032113,0.43356502904844707,0.0816638178094024,0.25,0.6944683963943509,5.163437969389714,0.06608631696395002,0.4331912345870203,0.3368515711194336,Traffic,raw,0,168,raw:0:738,high,mid
752,0.6275293530103814,0.15291455276945942,0.7604922845410012,0.625,0.6771341560385473,5.163437969389714,0.06608631696395002,0.513645396773614,0.45607349100083244,Traffic,raw,0,168,raw:0:752,high,high
765,0.4018546175083555,0.1443192869787543,0.11224627829257137,0.125,0.41891233959069457,5.163437969389714,0.06608631696395002,0.21947339425989373,0.2033328855182149,Traffic,raw,0,168,raw:0:765,mid,low
779,0.2775699619037194,0.3599075392405757,0.206069708757051,0.375,0.7189411822958846,5.163437969389714,0.06608631696395002,0.2811824033004487,0.3866758330866116,Traffic,raw,0,168,raw:0:779,high,high
793,0.6115605476862964,0.16309179845007765,0.2655393428046414,0.25,0.7247390015972207,5.163437969389714,0.06608631696395002,0.3467305629803385,0.3469417728537236,Traffic,raw,0,168,raw:0:793,high,mid
806,0.4594981818068077,0.17539685922874948,0.4325634119551661,0.125,0.4609860870865366,5.163437969389714,0.06608631696395002,0.35581948433024113,0.21735746801682887,Traffic,raw,0,168,raw:0:806,high,low
820,0.43586191141187547,0.19568273297296485,0.0460630104095608,0.375,0.5315757577199662,5.163437969389714,0.06608631696395002,0.22586921826480036,0.32422069156130545,Traffic,raw,0,168,raw:0:820,mid,mid
834,0.43684151266676763,0.1363124712418488,0.06528152740910825,0.375,0.4830345273849199,5.163437969389714,0.06608631696395002,0.21281183710590823,0.3080402814496233,Traffic,raw,0,168,raw:0:834,mid,low
847,0.20966933552726907,0.16550448498125742,0.6982286495738561,0.75,0.7821768260741654,5.163437969389714,0.06608631696395002,0.35780082336079416,0.5327543810127051,Traffic,raw,0,168,raw:0:847,high,high
861,0.46464440542138075,0.10577083190266054,0.04415157226812162,0.125,0.29441111611993376,5.163437969389714,0.06608631696395002,0.20485560319738763,0.1618324776946279,Traffic,raw,0,168,raw:0:861,mid,low
0,0.3505391390742584,0.2506061722162617,0.25344769751516977,0.75,0.7970874730696478,4.736195618054568,0.05930469234065906,0.2848643362685633,0.535464055136769,Traffic,raw,168,336,raw:168:0,high,high
14,0.17468546364472737,0.10527737456907849,0.11546864039776111,0.375,0.6431143963438631,4.736195618054568,0.05930469234065906,0.13181049287052232,0.3591396962281741,Traffic,raw,168,336,raw:168:14,low,mid
27,0.07190524341013826,0.043632027429385926,0.3346404728083093,0.5,0.7894520718742152,4.736195618054568,0.05930469234065906,0.15005924788261116,0.4495855880716248,Traffic,raw,168,336,raw:168:27,low,high
41,0.19736473913522712,0.1373512261689525,0.39736320305722034,0.375,0.6356917315590841,4.736195618054568,0.05930469234065906,0.24402638945379998,0.35666547463324766,Traffic,raw,168,336,raw:168:41,mid,mid
55,0.24752144422346922,0.09774723392695056,0.4211491753177537,0.375,0.5959351981508743,4.736195618054568,0.05930469234065906,0.2554726178227245,0.3434132968305111,Traffic,raw,168,336,raw:168:55,mid,mid
68,0.3764958123654385,0.08056499104996695,0.08834744692438942,0.25,0.41732395634955255,4.736195618054568,0.05930469234065906,0.18180275011326497,0.24220954956340388,Traffic,raw,168,336,raw:168:68,low,low
82,0.3030176076166545,0.14468392746171002,0.1049579536443387,0.375,0.6411636211342793,4.736195618054568,0.05930469234065906,0.1842198295742344,0.35848943782497944,Traffic,raw,168,336,raw:168:82,low,mid
96,0.16004746473041787,0.13367189913613775,0.19993445667026802,0.625,0.7241467586289061,4.736195618054568,0.05930469234065906,0.16455127351227453,0.46948381698985503,Traffic,raw,168,336,raw:168:96,low,high
109,0.3227258738717781,0.1499908108357148,0.3086562142406863,0.625,0.7470686583866082,4.736195618054568,0.05930469234065906,0.2604576329827264,0.4771244502424224,Traffic,raw,168,336,raw:168:109,mid,high
123,0.25335318211613345,0.15489061468810966,0.12819166955747344,0.375,0.6914563929900387,4.736195618054568,0.05930469234065906,0.1788118221205722,0.3752536951102326,Traffic,raw,168,336,raw:168:123,low,mid
137,0.24084172646613788,0.17098547342739345,0.24247164444858088,0.375,0.7163562372819552,4.736195618054568,0.05930469234065906,0.21809961478070408,0.3835536432075381,Traffic,raw,168,336,raw:168:137,mid,mid
150,0.29114655478122087,0.26687659198112956,0.3973876561272034,0.5,0.7313061930592994,4.736195618054568,0.05930469234065906,0.31847026762985126,0.43020362846665283,Traffic,raw,168,336,raw:168:150,high,high
164,0.2964251280827296,0.19520062955313572,0.4069797415744376,0.375,0.6926503133844008,4.736195618054568,0.05930469234065906,0.2995351664034343,0.3756516685750199,Traffic,raw,168,336,raw:168:164,high,mid
178,0.2690720852285846,0.19797457076373745,0.19540701482994208,0.625,0.7483750069610624,4.736195618054568,0.05930469234065906,0.22081789027408805,0.4775598997672405,Traffic,raw,168,336,raw:168:178,mid,high
191,0.4111513293391217,0.16227439779107855,0.2067471509003846,0.625,0.6774087500114622,4.736195618054568,0.05930469234065906,0.26005762601019494,0.4539044807840404,Traffic,raw,168,336,raw:168:191,mid,high
205,0.3423702975899865,0.14594180108735544,0.10742229851135404,0.375,0.48078340663500113,4.736195618054568,0.05930469234065906,0.19857813239623198,0.3050293663252201,Traffic,raw,168,336,raw:168:205,low,low
219,0.2615277677431367,0.21350188835351627,0.3797959726283379,0.375,0.6440411656188096,4.736195618054568,0.05930469234065906,0.2849418762416636,0.3594486193198229,Traffic,raw,168,336,raw:168:219,high,mid
232,0.26803398360658803,0.07959655158610746,0.16061087096423188,0.375,0.6958191563626565,4.736195618054568,0.05930469234065906,0.16941380205230913,0.3767079495677718,Traffic,raw,168,336,raw:168:232,low,mid
246,0.1343184593111142,0.07862538617992337,0.39846414965242677,0.75,0.8609989990585948,4.736195618054568,0.05930469234065906,0.20380266504782144,0.5567678971330846,Traffic,raw,168,336,raw:168:246,mid,high
260,0.30824820950120935,0.10853015513986014,0.06494343141334935,0.375,0.6317477118259164,4.736195618054568,0.05930469234065906,0.1605739320181396,0.35535080138885844,Traffic,raw,168,336,raw:168:260,low,mid
273,0.2951617933868238,0.15372719796437534,0.22698738610704483,0.5,0.7577737704971036,4.736195618054568,0.05930469234065906,0.22529212581941463,0.43902615427925423,Traffic,raw,168,336,raw:168:273,mid,high
287,0.22167090190701333,0.22160307107413546,0.4561058282734661,0.375,0.7421148774294242,4.736195618054568,0.05930469234065906,0.2997932670848716,0.39213985659002776,Traffic,raw,168,336,raw:168:287,high,high
301,0.15399851088035343,0.04435173872383616,0.4534973269067211,0.125,0.7875812904952073,4.736195618054568,0.05930469234065906,0.21728252550363691,0.3239619942786221,Traffic,raw,168,336,raw:168:301,mid,mid
314,0.25216526125663297,0.19673512675258015,0.28249159489182163,0.375,0.8688091316990071,4.736195618054568,0.05930469234065906,0.24379732763367823,0.4343712746798887,Traffic,raw,168,336,raw:168:314,mid,high
328,0.128597378090046,0.10287065830732803,0.2611223667354627,0.375,0.7081395254456464,4.736195618054568,0.05930469234065906,0.16419680104427892,0.3808147392621018,Traffic,raw,168,336,raw:168:328,low,mid
342,0.3609394954779539,0.09699030639413894,0.1609695958489849,0.375,0.7516206363141122,4.736195618054568,0.05930469234065906,0.20629979924035924,0.3953084428849238,Traffic,raw,168,336,raw:168:342,mid,high
355,0.14199102270555652,0.14551292279877892,0.3354700725739821,0.625,0.9006269219450113,4.736195618054568,0.05930469234065906,0.20765800602610585,0.5283105380952234,Traffic,raw,168,336,raw:168:355,mid,high
369,0.172678840784401,0.08084471865143461,0.38697255643238404,0.5,0.8454798051885261,4.736195618054568,0.05930469234065906,0.21349870528940654,0.4682614991763951,Traffic,raw,168,336,raw:168:369,mid,high
383,0.16911953543899527,0.16900568782723985,0.37396556501091427,0.375,0.6221977684900207,4.736195618054568,0.05930469234065906,0.23736359609238314,0.35216748694356,Traffic,raw,168,336,raw:168:383,mid,mid
396,0.5868802352835693,0.21055465570544202,0.19254452199779473,0.375,0.768493784566464,4.736195618054568,0.05930469234065906,0.3299931376622686,0.4009328256357077,Traffic,raw,168,336,raw:168:396,high,high
410,0.16072038387056276,0.18583782223877715,0.2226056944049245,0.375,0.6562630464197797,4.736195618054568,0.05930469234065906,0.18972130017142144,0.3635225795868129,Traffic,raw,168,336,raw:168:410,low,mid
424,0.13422629321036272,0.12180213928243636,0.4132026902756965,0.5,0.8509441012658235,4.736195618054568,0.05930469234065906,0.22307704092283184,0.4700829312021608,Traffic,raw,168,336,raw:168:424,mid,high
437,0.35427447595145234,0.21003597646961517,0.42455658911331784,0.375,0.7045371318452156,4.736195618054568,0.05930469234065906,0.32962234717812844,0.37961394139529153,Traffic,raw,168,336,raw:168:437,high,mid
451,0.24388146994898097,0.13357191002502505,0.11743321476877519,0.25,0.571002777410998,4.736195618054568,0.05930469234065906,0.16496219824759373,0.29343582325055234,Traffic,raw,168,336,raw:168:451,low,low
465,0.25504256297077454,0.09569847048345398,0.3898110456294213,0.625,0.7552089273779565,4.736195618054568,0.05930469234065906,0.2468506930278833,0.4798378732395385,Traffic,raw,168,336,raw:168:465,mid,high
478,0.24817587898838145,0.2016565107155777,0.1770140041766163,0.375,0.6635472842454173,4.736195618054568,0.05930469234065906,0.2089487979601918,0.36595065886202544,Traffic,raw,168,336,raw:168:478,mid,mid
492,0.4337271330977751,0.10925101612496627,0.051872165732110925,0.125,0.4062899718258254,4.736195618054568,0.05930469234065906,0.1982834383182841,0.19686488805549482,Traffic,raw,168,336,raw:168:492,low,low
506,0.33139400484082127,0.12359074924736194,0.09601427879565423,0.25,0.47747061750289843,4.736195618054568,0.05930469234065906,0.18366634429461248,0.26225843661451914,Traffic,raw,168,336,raw:168:506,low,low
519,0.3282938043986997,0.12571472194068053,0.23473225799522662,0.625,0.7310444258980721,4.736195618054568,0.05930469234065906,0.22958026144486898,0.4717830394129104,Traffic,raw,168,336,raw:168:519,mid,high
533,0.19738814069908994,0.12072248284651607,0.35534810228312297,0.375,0.6542902962954418,4.736195618054568,0.05930469234065906,0.22448624194290967,0.3628649962120336,Traffic,raw,168,336,raw:168:533,mid,mid
547,0.2615618551551677,0.08938170634421166,0.2970683518443736,0.5,0.8031216897960204,4.736195618054568,0.05930469234065906,0.21600397111458433,0.4541421273788931,Traffic,raw,168,336,raw:168:547,mid,high
560,0.2936051681132086,0.14993564753786515,0.10553775467843125,0.5,0.7359942193010076,4.736195618054568,0.05930469234065906,0.183026190109835,0.43176630388055554,Traffic,raw,168,336,raw:168:560,low,high
574,0.3728245006132339,0.20050857106341702,0.28211501397362804,0.375,0.6727625160157659,4.736195618054568,0.05930469234065906,0.2851493618834263,0.36902240278547493,Traffic,raw,168,336,raw:168:574,high,mid
588,0.2683073535674898,0.10585651922185355,0.21373996194439784,0.375,0.6821240479179213,4.736195618054568,0.05930469234065906,0.19596794491124706,0.3721429134195267,Traffic,raw,168,336,raw:168:588,low,mid
601,0.2535343637262695,0.14895005193647276,0.11546057772805166,0.375,0.6326379637235894,4.736195618054568,0.05930469234065906,0.17264833113026465,0.3556475520214161,Traffic,raw,168,336,raw:168:601,low,mid
615,0.12573316487450314,0.052757562948595835,0.5166017332800272,0.125,0.6797695202010173,4.736195618054568,0.05930469234065906,0.2316974870343754,0.2880247375138921,Traffic,raw,168,336,raw:168:615,mid,low
629,0.3493500548389802,0.16426759571763283,0.23984732810039724,0.625,0.7943150859171894,4.736195618054568,0.05930469234065906,0.25115499288567006,0.49287325941928284,Traffic,raw,168,336,raw:168:629,mid,high
642,0.2615976363779817,0.1047015093373024,0.07422642411881678,0.375,0.4193228054307745,4.736195618054568,0.05930469234065906,0.14684185661136695,0.28454249925714453,Traffic,raw,168,336,raw:168:642,low,low
656,0.27278673264454467,0.20782188194974555,0.21500704196480305,0.375,0.738246717196868,4.736195618054568,0.05930469234065906,0.23187188551969776,0.3908504698458423,Traffic,raw,168,336,raw:168:656,mid,high
670,0.22075379998585187,0.13722497867462335,0.07771293859165886,0.375,0.6232083292826031,4.736195618054568,0.05930469234065906,0.14523057241737802,0.3525043405410874,Traffic,raw,168,336,raw:168:670,low,mid
683,0.2590711427396234,0.21112700601136725,0.21840508067460007,0.375,0.7343700764640969,4.736195618054568,0.05930469234065906,0.22953440980853024,0.389558256268252,Traffic,raw,168,336,raw:168:683,mid,high
697,0.3350933582198862,0.10444170691994145,0.06245716538121872,0.25,0.4283887530600552,4.736195618054568,0.05930469234065906,0.16733074350701546,0.24589781513357142,Traffic,raw,168,336,raw:168:697,low,low
711,0.2615976363779817,0.1047015093373024,0.07422642411881678,0.375,0.4193228054307745,4.736195618054568,0.05930469234065906,0.14684185661136695,0.28454249925714453,Traffic,raw,168,336,raw:168:711,low,low
724,0.31288983583678387,0.07485455990585443,0.12667245366723257,0.125,0.3205913631422868,4.736195618054568,0.05930469234065906,0.17147228313662363,0.16829868516098198,Traffic,raw,168,336,raw:168:724,low,low
738,0.32089844976203685,0.19306018189766072,0.19040153202893345,0.375,0.6038372582479791,4.736195618054568,0.05930469234065906,0.23478672122954367,0.34604731686287943,Traffic,raw,168,336,raw:168:738,mid,mid
752,0.26994724387436764,0.05494423943545851,0.5090100495608585,0.375,0.5907609123980984,4.736195618054568,0.05930469234065906,0.27796717762356155,0.3416885349129191,Traffic,raw,168,336,raw:168:752,high,mid
765,0.2216621768728163,0.1284021478558202,0.047829477479859744,0.25,0.540961029054664,4.736195618054568,0.05930469234065906,0.13263126740283207,0.28342190713177434,Traffic,raw,168,336,raw:168:765,low,low
779,0.17651177965190734,0.1260669144720406,0.27876279882864685,0.5,0.7715715357467745,4.736195618054568,0.05930469234065906,0.19378049765086494,0.44362540936247785,Traffic,raw,168,336,raw:168:779,low,high
793,0.22871388118536773,0.28225097427872037,0.4837737510187148,0.5,0.7860503811255326,4.736195618054568,0.05930469234065906,0.3315795354942676,0.44845169115539724,Traffic,raw,168,336,raw:168:793,high,high
806,0.30398170716664763,0.10314026161148433,0.1325728150448881,0.25,0.494123340937941,4.736195618054568,0.05930469234065906,0.17989826127434003,0.2678093444262,Traffic,raw,168,336,raw:168:806,low,low
820,0.4023791281423539,0.1363062623436884,0.12612641897421079,0.25,0.4904042142651935,4.736195618054568,0.05930469234065906,0.22160393648675103,0.2665696355352842,Traffic,raw,168,336,raw:168:820,mid,low
834,0.43684151266676763,0.1363124712418488,0.06528152740910825,0.375,0.4830345273849199,4.736195618054568,0.05930469234065906,0.21281183710590823,0.3057797399085263,Traffic,raw,168,336,raw:168:834,mid,low
847,0.220723251692997,0.024575876395150194,0.3782691776540291,0.5,0.7656380839864407,4.736195618054568,0.05930469234065906,0.2078561019140588,0.44164759210903326,Traffic,raw,168,336,raw:168:847,mid,high
861,0.4183413558761051,0.0591476579279788,0.1729982260760356,0.125,0.28153466778514313,4.736195618054568,0.05930469234065906,0.21682907996003986,0.15527978670860074,Traffic,raw,168,336,raw:168:861,mid,low
0,0.7174524411917951,0.15165504302398214,0.22102485988890203,0.5,0.8087432494233744,4.614526265374934,0.057373432774622216,0.3633774480348931,0.4553722273993322,Traffic,raw,336,504,raw:336:0,high,high
14,0.7042799438489965,0.30504586721286453,0.32158927644334806,0.5,0.778059836567536,4.614526265374934,0.057373432774622216,0.4436383625017364,0.4451444231140527,Traffic,raw,336,504,raw:336:14,high,high
27,0.35020798473726966,0.054885133127098085,0.040386231410071076,0.375,0.6599378907890688,4.614526265374934,0.057373432774622216,0.14849311642481294,0.3641037745212304,Traffic,raw,336,504,raw:336:27,low,mid
41,0.12197511231511782,0.0703841169525787,0.12748407524868777,0.375,0.6685271981426384,4.614526265374934,0.057373432774622216,0.10661443483879478,0.3669668769724202,Traffic,raw,336,504,raw:336:41,low,mid
55,0.11250579053742116,0.20138431725172679,0.38420568260798293,0.375,0.601584269299844,4.614526265374934,0.057373432774622216,0.23269859679904362,0.34465256735815536,Traffic,raw,336,504,raw:336:55,mid,mid
68,0.37200196921136497,0.08046910658519218,0.08860939919495824,0.25,0.4164580627510373,4.614526265374934,0.057373432774622216,0.18036015833050512,0.24127716517521983,Traffic,raw,336,504,raw:336:68,low,low
82,0.7755844729370321,0.2845520157244896,0.21369642510929207,0.5,0.7782964290233807,4.614526265374934,0.057373432774622216,0.424610971256938,0.44522328726600097,Traffic,raw,336,504,raw:336:82,high,high
96,0.7898819778948151,0.12739773654853695,0.2846142523098552,0.5,0.7866025431298995,4.614526265374934,0.057373432774622216,0.40063132225106907,0.4479919919681739,Traffic,raw,336,504,raw:336:96,high,high
109,0.2312536379725746,0.10873589294424062,0.22572724479462375,0.375,0.692313233441764,4.614526265374934,0.057373432774622216,0.18857225857047966,0.3748955554054621,Traffic,raw,336,504,raw:336:109,low,mid
123,0.7140392969948537,0.19999524430581042,0.11238270710570097,0.5,0.7899988325707121,4.614526265374934,0.057373432774622216,0.34213908280212174,0.4491240884484448,Traffic,raw,336,504,raw:336:123,high,high
