channel,u_change,u_spectral,u_surprise,m_peak,m_band,channel_effective_rank,m_channel,U,M,dataset,segment,window_start,window_stop,unit_id,U_bucket,M_bucket
71,0.39397310926732354,0.07006520023360635,0.5483342781843086,0.25,0.6120348101466243,1.0005749070633447,9.125508940531376e-06,0.3374575292284128,0.28734797855185495,Electricity,raw,0,168,raw:0:71,high,mid
76,0.22058371650936792,0.11526406923365799,0.4460865465578037,0.25,0.6183400025465738,1.0005749070633447,9.125508940531376e-06,0.26064477743360986,0.2894497093518381,Electricity,raw,0,168,raw:0:76,mid,mid
81,0.9923941443671576,0.09324835366402726,0.0023009325978193313,0.125,0.5307542683914958,1.0005749070633447,9.125508940531376e-06,0.362647810209668,0.21858779796681208,Electricity,raw,0,168,raw:0:81,high,low
86,0.7263934419724369,0.13772076800463934,0.15659321281600327,0.375,0.7123960471351651,1.0005749070633447,9.125508940531376e-06,0.3402358075976932,0.36246839088136856,Electricity,raw,0,168,raw:0:86,high,high
91,0.7777229001938988,0.032888840435789934,0.2639453657428545,0.25,0.34612724712989346,1.0005749070633447,9.125508940531376e-06,0.35818570212418105,0.19871212421294468,Electricity,raw,0,168,raw:0:91,high,low
97,0.6727887576467255,0.1442598183095935,0.33096784886800146,0.625,0.9391150947030052,1.0005749070633447,9.125508940531376e-06,0.38267214160810686,0.5213747400706485,Electricity,raw,0,168,raw:0:97,high,high
102,0.6012500959519328,0.06425764767698797,0.3194813973350217,0.25,0.5348093471468676,1.0005749070633447,9.125508940531376e-06,0.32832971365464747,0.261606157551936,Electricity,raw,0,168,raw:0:102,high,mid
107,0.0,0.06327975083867048,0.5,0.375,0.8463709332431906,1.0005749070633447,9.125508940531376e-06,0.1877599169462235,0.40712668625071036,Electricity,raw,0,168,raw:0:107,low,high
112,0.4708564249605627,0.06940473290612395,0.1512754105186738,0.375,0.5537911290587503,1.0005749070633447,9.125508940531376e-06,0.23051218946178678,0.3096000848558969,Electricity,raw,0,168,raw:0:112,low,mid
117,0.5314654320593419,0.3182781446330599,0.31586995492699177,0.25,0.899530682580035,1.0005749070633447,9.125508940531376e-06,0.38853784387313123,0.38317993602965855,Electricity,raw,0,168,raw:0:117,high,high
122,0.7809996877722234,0.17070480916370995,0.3283101018504218,0.75,0.964722080259556,1.0005749070633447,9.125508940531376e-06,0.42667153292878507,0.5715770685894989,Electricity,raw,0,168,raw:0:122,high,high
127,0.0,0.09694659481476373,0.09640697180707561,0.25,0.19775758346853975,1.0005749070633447,9.125508940531376e-06,0.06445118887394645,0.14925556965916012,Electricity,raw,0,168,raw:0:127,low,low
132,0.4647765662510417,0.16158923093801547,0.38036865154120064,0.625,0.9060399023990802,1.0005749070633447,9.125508940531376e-06,0.33557814957675264,0.5103496759693402,Electricity,raw,0,168,raw:0:132,high,high
137,0.5778010947901355,0.09763596622069712,0.08408606480519894,0.25,0.4376233693668258,1.0005749070633447,9.125508940531376e-06,0.25317437527201053,0.22921083162525543,Electricity,raw,0,168,raw:0:137,mid,low
142,0.5841044040497181,0.07052940852214737,0.2877168922836523,0.375,0.6576775834629781,1.0005749070633447,9.125508940531376e-06,0.3141169016185059,0.3442289029906395,Electricity,raw,0,168,raw:0:142,high,high
147,0.5615999005008698,0.08951404506129008,0.11350127193761375,0.25,0.4877717770429696,1.0005749070633447,9.125508940531376e-06,0.2548717391665912,0.24592696751730336,Electricity,raw,0,168,raw:0:147,mid,mid
152,0.8738616979371703,0.06468454826082987,0.0043964918018711985,0.25,0.5343049716947494,1.0005749070633447,9.125508940531376e-06,0.3143142459999571,0.26143803240123,Electricity,raw,0,168,raw:0:152,high,mid
157,0.7427059497052585,0.11250907992559273,0.09320268417709617,0.25,0.6727901192186752,1.0005749070633447,9.125508940531376e-06,0.3161392379359825,0.30759974824253855,Electricity,raw,0,168,raw:0:157,high,mid
163,0.9265241562079811,0.10898399354618957,0.008423862845139133,0.25,0.610288092394011,1.0005749070633447,9.125508940531376e-06,0.3479773375331033,0.28676573930098387,Electricity,raw,0,168,raw:0:163,high,mid
168,0.8138269343466153,0.11364439617891087,0.05029114263452426,0.25,0.5979565631084302,1.0005749070633447,9.125508940531376e-06,0.3259208243866835,0.28265522953912353,Electricity,raw,0,168,raw:0:168,high,mid
173,0.757831110100161,0.08055980720187943,0.07547128722452535,0.25,0.5684430349978022,1.0005749070633447,9.125508940531376e-06,0.3046207348421886,0.27281738683558093,Electricity,raw,0,168,raw:0:173,high,mid
178,0.6873940857026056,0.07951215471717483,0.09821765979595976,0.25,0.6403302403454714,1.0005749070633447,9.125508940531376e-06,0.28837463340524677,0.2967797886181373,Electricity,raw,0,168,raw:0:178,mid,mid
183,0.8862247713055086,0.08372294454456031,0.02588790574892666,0.25,0.5720001542548364,1.0005749070633447,9.125508940531376e-06,0.3319452071996652,0.2740030932545923,Electricity,raw,0,168,raw:0:183,high,mid
188,0.7220933816465613,0.059217037836469026,0.15797110351030233,0.25,0.6318099869048542,1.0005749070633447,9.125508940531376e-06,0.31309384099777754,0.2939397041379316,Electricity,raw,0,168,raw:0:188,high,mid
193,0.4681165108486314,0.0267968372698114,0.4535780135555386,0.25,0.44869101716486093,1.0005749070633447,9.125508940531376e-06,0.3161637872246605,0.2329000475579338,Electricity,raw,0,168,raw:0:193,high,mid
198,0.7709196160741139,0.11590982326670449,0.14444837100451674,0.25,0.6735141948957005,1.0005749070633447,9.125508940531376e-06,0.3437592701151117,0.307841106801547,Electricity,raw,0,168,raw:0:198,high,mid
203,0.6769654445501189,0.09457509880674159,0.01775181726679255,0.25,0.5942010739107386,1.0005749070633447,9.125508940531376e-06,0.26309745354121766,0.2814033998065597,Electricity,raw,0,168,raw:0:203,mid,mid
208,0.8501270031004566,0.10142551610655651,0.016539534788722606,0.25,0.5668832574708346,1.0005749070633447,9.125508940531376e-06,0.3226973513319119,0.27229746099325836,Electricity,raw,0,168,raw:0:208,high,mid
213,0.6923292614786294,0.07127060564793329,0.07288145833350644,0.25,0.4852023513128452,1.0005749070633447,9.125508940531376e-06,0.27882710848668973,0.24507049227392855,Electricity,raw,0,168,raw:0:213,mid,mid
218,0.5939069958360157,0.06710027616364266,0.05899343790538785,0.25,0.6693591632268182,1.0005749070633447,9.125508940531376e-06,0.24000023663501538,0.3064560962452529,Electricity,raw,0,168,raw:0:218,mid,mid
223,0.8182236204559948,0.13107589027248376,0.04237279427595848,0.25,0.604160054949293,1.0005749070633447,9.125508940531376e-06,0.33055743500147905,0.2847230601527445,Electricity,raw,0,168,raw:0:223,high,mid
229,0.7724823724030246,0.07419254794502356,0.05083929709813932,0.25,0.5844393882827951,1.0005749070633447,9.125508940531376e-06,0.2991714058153958,0.2781495045972452,Electricity,raw,0,168,raw:0:229,high,mid
234,0.3864267818370152,0.019734861332817835,0.17019504289104326,0.25,0.4062095975931819,1.0005749070633447,9.125508940531376e-06,0.1921188953536254,0.21873957436737412,Electricity,raw,0,168,raw:0:234,low,low
239,0.8429579858655136,0.09450337045393403,0.0346336348884525,0.25,0.5810483510296099,1.0005749070633447,9.125508940531376e-06,0.3240316637359667,0.2770191588461835,Electricity,raw,0,168,raw:0:239,high,mid
244,0.7678552529236761,0.050805832810184116,0.11473899939845913,0.25,0.6321332752969232,1.0005749070633447,9.125508940531376e-06,0.3111333617107731,0.2940474669352879,Electricity,raw,0,168,raw:0:244,high,mid
249,0.4516771918899106,0.05532533949345356,0.23808318939083822,0.375,0.5193904767438631,1.0005749070633447,9.125508940531376e-06,0.24836190692473412,0.2981332007509345,Electricity,raw,0,168,raw:0:249,mid,mid
254,0.5885181850120278,0.023532784757701722,0.2864203899909897,0.25,0.4258065025746268,1.0005749070633447,9.125508940531376e-06,0.2994904532535731,0.22527187602785578,Electricity,raw,0,168,raw:0:254,high,low
259,0.7639679742494455,0.09655888623360583,0.041985153500247015,0.25,0.6623573064453622,1.0005749070633447,9.125508940531376e-06,0.3008373379944328,0.30412214398476756,Electricity,raw,0,168,raw:0:259,high,mid
264,0.21388761991122407,0.02664413400617764,0.24395156691937436,0.25,0.3923579949891048,1.0005749070633447,9.125508940531376e-06,0.16149444027892537,0.2141223734993484,Electricity,raw,0,168,raw:0:264,low,low
269,0.6585364424324883,0.06424063377259573,0.29813031628504677,0.25,0.6151273977684736,1.0005749070633447,9.125508940531376e-06,0.34030246416337695,0.28837884109247136,Electricity,raw,0,168,raw:0:269,high,mid
274,0.8118851709798633,0.1119478447574602,0.05422014555216533,0.25,0.6991156953046389,1.0005749070633447,9.125508940531376e-06,0.3260177204298296,0.3163749402711931,Electricity,raw,0,168,raw:0:274,high,mid
279,0.7616259362665254,0.06149128702028042,0.10049304709648392,0.25,0.5557183244594552,1.0005749070633447,9.125508940531376e-06,0.30787009012776323,0.2685758166561319,Electricity,raw,0,168,raw:0:279,high,mid
284,0.5493852877942502,0.14152287549818526,0.17562034865982112,0.25,0.7151635643430247,1.0005749070633447,9.125508940531376e-06,0.28884283731741883,0.3217242299506551,Electricity,raw,0,168,raw:0:284,mid,mid
290,0.884162403958812,0.1067696754909904,0.03562920072299469,0.25,0.5242011101334987,1.0005749070633447,9.125508940531376e-06,0.34218709339093234,0.2580700785474797,Electricity,raw,0,168,raw:0:290,high,mid
295,0.1488618001266523,0.09294405737229153,0.39323328802959306,0.125,0.4428413021077314,1.0005749070633447,9.125508940531376e-06,0.21167971517617898,0.18928347587222397,Electricity,raw,0,168,raw:0:295,low,low
300,0.2988163230364942,0.033607947789351014,0.21654169845140817,0.125,0.3855786486754417,1.0005749070633447,9.125508940531376e-06,0.18298865642575113,0.17019592472812742,Electricity,raw,0,168,raw:0:300,low,low
305,0.5655500762406624,0.04728433731510874,0.13617435217741167,0.25,0.36430666373519643,1.0005749070633447,9.125508940531376e-06,0.2496695885777276,0.20477192974804562,Electricity,raw,0,168,raw:0:305,mid,low
310,0.02633572323920097,0.02915387885617792,0.32592459267409774,0.25,0.5209037135988032,1.0005749070633447,9.125508940531376e-06,0.12713806492315888,0.2569709463692479,Electricity,raw,0,168,raw:0:310,low,mid
315,0.4119667126305975,0.08297543466392712,0.3463521260294074,0.25,0.48963745694656796,1.0005749070633447,9.125508940531376e-06,0.28043142444131064,0.24654886081850283,Electricity,raw,0,168,raw:0:315,mid,mid
320,0.48972331284870774,0.15264505007883128,0.45852490817870356,0.625,0.9258185923143588,1.0005749070633447,9.125508940531376e-06,0.3669644237020808,0.5169425726077664,Electricity,raw,0,168,raw:0:320,high,high
0,0.5503991684737504,0.23835419275181885,0.3580866015721157,0.625,0.8011147958011825,1.0003549125345317,5.633532293259466e-06,0.3822799875992284,0.4753734764444919,Electricity,raw,168,336,raw:168:0,high,high
5,0.5029244135760835,0.04349978794007109,0.45183244913707066,0.5,0.6173649396843197,1.0003549125345317,5.633532293259466e-06,0.3327522168844084,0.372456857738871,Electricity,raw,168,336,raw:168:5,high,high
10,0.33523071497909007,0.0842641949412893,0.5207475947089715,0.25,0.6262791010468434,1.0003549125345317,5.633532293259466e-06,0.3134141682097836,0.29209491152637884,Electricity,raw,168,336,raw:168:10,high,mid
15,0.47253460082560905,0.038537070150301375,0.4449971700401426,0.375,0.5996593635081642,1.0003549125345317,5.633532293259466e-06,0.3186896136720177,0.32488833234681913,Electricity,raw,168,336,raw:168:15,high,mid
20,0.22362600164383317,0.06386628887446484,0.4855333739955941,0.375,0.7068179172559838,1.0003549125345317,5.633532293259466e-06,0.2576752215046307,0.360607850262759,Electricity,raw,168,336,raw:168:20,mid,high
25,0.6386213475286056,0.09714052092969355,0.14311944488393813,0.25,0.8206071103734753,1.0003549125345317,5.633532293259466e-06,0.29296043778074576,0.3568709146352562,Electricity,raw,168,336,raw:168:25,high,high
30,0.2954239974708416,0.024878901301653693,0.4665912513855894,0.5,0.6091721536356207,1.0003549125345317,5.633532293259466e-06,0.26229805005269485,0.36972592905597135,Electricity,raw,168,336,raw:168:30,mid,high
36,0.6196001410782515,0.07698011764696452,0.0955856198132489,0.25,0.8108710787546693,1.0003549125345317,5.633532293259466e-06,0.264055292846155,0.3536255707623209,Electricity,raw,168,336,raw:168:36,mid,high
41,0.3132285431426153,0.08955843886753721,0.2597767453095349,0.375,0.5551897203996737,1.0003549125345317,5.633532293259466e-06,0.22085457577322912,0.31006511797732234,Electricity,raw,168,336,raw:168:41,low,mid
46,0.5304275215098833,0.021322437575869522,0.3829898333129172,0.375,0.5784588019558421,1.0003549125345317,5.633532293259466e-06,0.31157993079955665,0.3178214784960451,Electricity,raw,168,336,raw:168:46,high,mid
51,0.5767243709252464,0.07242695021720308,0.46457352066357416,0.25,0.5299704390169537,1.0003549125345317,5.633532293259466e-06,0.3712416139353412,0.2599920241830823,Electricity,raw,168,336,raw:168:51,high,mid
56,0.28336110924842217,0.06267472498775835,0.4643311618429472,0.375,0.6219647712896536,1.0003549125345317,5.633532293259466e-06,0.2701223320263759,0.33232346827398224,Electricity,raw,168,336,raw:168:56,mid,high
61,0.54054366670633,0.07732978697995976,0.49199670398721745,0.25,0.5990679140811306,1.0003549125345317,5.633532293259466e-06,0.3699567192245024,0.28302451587114125,Electricity,raw,168,336,raw:168:61,high,mid
66,0.42282636754037517,0.04991191064807031,0.4750412092068206,0.5,0.6751765434106828,1.0003549125345317,5.633532293259466e-06,0.315926495798422,0.39172739231432535,Electricity,raw,168,336,raw:168:66,high,high
71,0.34148603796933064,0.09840094092226281,0.32715731688011096,0.375,0.6513456322675019,1.0003549125345317,5.633532293259466e-06,0.25568143192390147,0.3421170885999318,Electricity,raw,168,336,raw:168:71,mid,high
76,0.3699897982610516,0.12262977652169751,0.40372176407504884,0.375,0.6853946838161081,1.0003549125345317,5.633532293259466e-06,0.29878044628593264,0.35346677244946717,Electricity,raw,168,336,raw:168:76,high,high
81,0.3899354839694371,0.061160754223030786,0.6586706813136133,0.0,0.5668030988873519,1.0003549125345317,5.633532293259466e-06,0.369922306502027,0.18893624413988172,Electricity,raw,168,336,raw:168:81,high,low
86,0.5861445194698165,0.1595050618355403,0.11017770203737358,0.375,0.7617859631629268,1.0003549125345317,5.633532293259466e-06,0.2852757611142434,0.37893053223174006,Electricity,raw,168,336,raw:168:86,mid,high
91,0.6496346716631785,0.012922534528770128,0.5924703344183498,0.25,0.329518106951969,1.0003549125345317,5.633532293259466e-06,0.41834251353676616,0.19317458016142075,Electricity,raw,168,336,raw:168:91,high,low
97,0.19789689478789818,0.07459775586112369,0.45203056266589003,0.375,0.7414586507701469,1.0003549125345317,5.633532293259466e-06,0.241508404438304,0.3721547614341467,Electricity,raw,168,336,raw:168:97,mid,high
102,0.18918918915470095,0.03868006428400708,0.631782436483387,0.25,0.43605448589816254,1.0003549125345317,5.633532293259466e-06,0.286550563307365,0.22868670647681857,Electricity,raw,168,336,raw:168:102,mid,low
107,0.0,0.17187881646526482,0.0,0.125,0.7399208393070793,1.0003549125345317,5.633532293259466e-06,0.057292938821754937,0.2883088242797908,Electricity,raw,168,336,raw:168:107,low,mid
112,0.13462832843132477,0.05445129752274805,0.3542777317688822,0.25,0.535131275780763,1.0003549125345317,5.633532293259466e-06,0.181119119240985,0.26171230310435206,Electricity,raw,168,336,raw:168:112,low,mid
117,0.5932518979541935,0.18846028016910038,0.20624428884847176,0.125,0.6390045033234962,1.0003549125345317,5.633532293259466e-06,0.3293188223239219,0.25467004561859646,Electricity,raw,168,336,raw:168:117,high,mid
122,0.6810776690518936,0.24900078416585647,0.6434703880801921,0.875,0.752324971034619,1.0003549125345317,5.633532293259466e-06,0.5245162804326474,0.5424435348556375,Electricity,raw,168,336,raw:168:122,high,high
127,0.0,0.07315532370843733,0.036831163824851465,0.25,0.2553675746833557,1.0003549125345317,5.633532293259466e-06,0.03666216251109627,0.16845773607188297,Electricity,raw,168,336,raw:168:127,low,low
132,0.37764786905305625,0.20384164952687406,0.42201166026259385,0.625,0.905280577754985,1.0003549125345317,5.633532293259466e-06,0.33450039294750805,0.5100954037624261,Electricity,raw,168,336,raw:168:132,high,high
137,0.386018346032058,0.043852756166592705,0.1337369309700663,0.25,0.29037053065393825,1.0003549125345317,5.633532293259466e-06,0.18786934438957234,0.18012538806207715,Electricity,raw,168,336,raw:168:137,low,low
142,0.6442745151171319,0.05462092168519196,0.45217293326279373,0.375,0.5061851877237781,1.0003549125345317,5.633532293259466e-06,0.38368945668837257,0.29373027375202376,Electricity,raw,168,336,raw:168:142,high,mid
147,0.38283070030393196,0.03837301032887787,0.19500502894907285,0.25,0.32440137621805853,1.0003549125345317,5.633532293259466e-06,0.2054029131939609,0.19146900325011726,Electricity,raw,168,336,raw:168:147,low,low
152,0.6152762342511493,0.025329451352084757,0.043389347754059254,0.25,0.3516856380836026,1.0003549125345317,5.633532293259466e-06,0.22799834445243108,0.20056375720529862,Electricity,raw,168,336,raw:168:152,low,low
157,0.33730269922183453,0.03404504670811368,0.7648104703956218,0.25,0.5403965718349731,1.0003549125345317,5.633532293259466e-06,0.3787194054418566,0.2634674017890888,Electricity,raw,168,336,raw:168:157,high,mid
163,0.6399197456081549,0.02272697720344495,0.6194330188554632,0.25,0.3816197695720789,1.0003549125345317,5.633532293259466e-06,0.427359913889021,0.2105418010347907,Electricity,raw,168,336,raw:168:163,high,low
168,0.463964694720689,0.028038578243390302,0.32365002486014527,0.25,0.37548833376663815,1.0003549125345317,5.633532293259466e-06,0.2718844326080749,0.2084979890996438,Electricity,raw,168,336,raw:168:168,mid,low
173,0.4193468089457755,0.011954364038353923,0.345596697574984,0.25,0.36616209141523953,1.0003549125345317,5.633532293259466e-06,0.2589659568530378,0.20538924164917757,Electricity,raw,168,336,raw:168:173,mid,low
178,0.4748066767709994,0.019138181124333867,0.18827488205839524,0.25,0.4539303509698962,1.0003549125345317,5.633532293259466e-06,0.22740657998457617,0.23464532816739647,Electricity,raw,168,336,raw:168:178,low,mid
183,0.7444489142521094,0.020069724633982676,0.350291867309138,0.25,0.382365228595927,1.0003549125345317,5.633532293259466e-06,0.3716035020650767,0.2107902873760734,Electricity,raw,168,336,raw:168:183,high,low
188,0.30943088028082033,0.01697849548454746,0.3911874536449989,0.25,0.48500561554657273,1.0003549125345317,5.633532293259466e-06,0.2391989431367889,0.24500374969295532,Electricity,raw,168,336,raw:168:188,mid,mid
193,0.12918161516201132,0.02282554113705415,0.4766235640496301,0.25,0.45532921016425987,1.0003549125345317,5.633532293259466e-06,0.2095435734495652,0.23511161456551768,Electricity,raw,168,336,raw:168:193,low,mid
198,0.24414231595429936,0.021948380587668428,0.4602860450336902,0.5,0.5774109231125923,1.0003549125345317,5.633532293259466e-06,0.2421255805252193,0.3591388522149619,Electricity,raw,168,336,raw:168:198,mid,high
203,0.22536323715420647,0.01711421450854201,0.767545037915494,0.25,0.43945787387997925,1.0003549125345317,5.633532293259466e-06,0.3366741631927475,0.22982116913742415,Electricity,raw,168,336,raw:168:203,high,low
208,0.5180704813211563,0.02508282673503273,0.3334716683209986,0.25,0.3222043546466677,1.0003549125345317,5.633532293259466e-06,0.29220832545906256,0.1907366627263203,Electricity,raw,168,336,raw:168:208,high,low
213,0.26089784617770606,0.016687530880794325,0.4316200324034597,0.25,0.3430120035239979,1.0003549125345317,5.633532293259466e-06,0.2364018031539867,0.19767254568543036,Electricity,raw,168,336,raw:168:213,mid,low
218,0.2402399056283845,0.06271160347676258,0.6428283644735681,0.25,0.5570282264395723,1.0003549125345317,5.633532293259466e-06,0.31525995785957167,0.2690112866572885,Electricity,raw,168,336,raw:168:218,high,mid
223,0.4700026748609819,0.020635846295827848,0.2869067848958677,0.25,0.38914085545818233,1.0003549125345317,5.633532293259466e-06,0.25918176868422577,0.21304882966349184,Electricity,raw,168,336,raw:168:223,mid,low
229,0.4354035161348817,0.02680008806399782,0.7163653426519684,0.25,0.41182923415042366,1.0003549125345317,5.633532293259466e-06,0.3928563156169493,0.22061162256090563,Electricity,raw,168,336,raw:168:229,high,low
234,0.29577880733289696,0.008503387591402733,0.3005692996109029,0.375,0.4653189461529142,1.0003549125345317,5.633532293259466e-06,0.20161716484506753,0.28010819322840247,Electricity,raw,168,336,raw:168:234,low,mid
239,0.25354192145361343,0.019318054718407904,0.2742739599908086,0.25,0.41592372183121523,1.0003549125345317,5.633532293259466e-06,0.18237797872094333,0.22197645178783618,Electricity,raw,168,336,raw:168:239,low,low
244,0.1593547559838585,0.015584671200645616,0.4717859138200869,0.25,0.465165874641188,1.0003549125345317,5.633532293259466e-06,0.215575113668197,0.23839050272449372,Electricity,raw,168,336,raw:168:244,low,mid
249,0.3969571870002119,0.02801981319793234,0.21403482838059487,0.25,0.34587420828325566,1.0003549125345317,5.633532293259466e-06,0.2130039428595797,0.1986266139385163,Electricity,raw,168,336,raw:168:249,low,low
254,0.2947790658509526,0.015658897429658678,0.5182625151024957,0.25,0.44562572790989907,1.0003549125345317,5.633532293259466e-06,0.276233492794369,0.23187712048073075,Electricity,raw,168,336,raw:168:254,mid,mid
259,0.10284272528983152,0.06802063870947758,0.7522968466085266,0.25,0.5262201166103294,1.0003549125345317,5.633532293259466e-06,0.3077200702026119,0.25874191671420754,Electricity,raw,168,336,raw:168:259,high,mid
264,0.4578620687301963,0.02220682798863822,0.21275330562777292,0.25,0.3471381781629624,1.0003549125345317,5.633532293259466e-06,0.2309407341155358,0.19904793723175185,Electricity,raw,168,336,raw:168:264,low,low
269,0.3985478577001492,0.025017029621698356,0.40461080755098094,0.25,0.4831198528540795,1.0003549125345317,5.633532293259466e-06,0.2760585649576095,0.24437516212879087,Electricity,raw,168,336,raw:168:269,mid,mid
274,0.48026157441017925,0.03393807178276982,0.3674867244312957,0.25,0.5573922147881893,1.0003549125345317,5.633532293259466e-06,0.2938954568747483,0.26913261610682754,Electricity,raw,168,336,raw:168:274,high,mid
279,0.46969685864576827,0.012204164866277557,0.33741624083059785,0.25,0.46378542495211555,1.0003549125345317,5.633532293259466e-06,0.2731057547808812,0.23793035282813627,Electricity,raw,168,336,raw:168:279,mid,mid
284,0.22040640511804943,0.0893291500259538,0.48138907308294704,0.25,0.5184849456023651,1.0003549125345317,5.633532293259466e-06,0.26370820940898343,0.25616352637821943,Electricity,raw,168,336,raw:168:284,mid,mid
290,0.6542439986549244,0.04941372807876325,0.3607552446653757,0.25,0.45992840854175365,1.0003549125345317,5.633532293259466e-06,0.3548043237996878,0.23664468069134895,Electricity,raw,168,336,raw:168:290,high,mid
295,0.6461951020296821,0.06344782896525053,0.13476335266104325,0.25,0.3771284982370695,1.0003549125345317,5.633532293259466e-06,0.2814687612186586,0.20904471058978757,Electricity,raw,168,336,raw:168:295,mid,low
300,0.4122195037671893,0.03524300875282456,0.3536753491498642,0.25,0.3806487409709589,1.0003549125345317,5.633532293259466e-06,0.2670459538899594,0.21021812483441737,Electricity,raw,168,336,raw:168:300,mid,low
305,0.6050369090818501,0.01768008096724439,0.4480572341635632,0.25,0.3098610621330917,1.0003549125345317,5.633532293259466e-06,0.3569247414042192,0.18662223188846164,Electricity,raw,168,336,raw:168:305,high,low
310,0.24889062114349736,0.05391835975699148,0.34170713450588225,0.25,0.478317140263058,1.0003549125345317,5.633532293259466e-06,0.21483870513545703,0.24277425793178373,Electricity,raw,168,336,raw:168:310,low,mid
315,0.42761574292603755,0.027547933871703338,0.15815251778965056,0.25,0.45455852557661086,1.0003549125345317,5.633532293259466e-06,0.2044387315291305,0.23485471970296803,Electricity,raw,168,336,raw:168:315,low,mid
320,0.5315887955137075,0.07016570020218234,0.18996342497829846,0.5,0.8055109270653842,1.0003549125345317,5.633532293259466e-06,0.26390597356472945,0.4351721868658925,Electricity,raw,168,336,raw:168:320,mid,high
0,0.6089243599351806,0.22538613155829068,0.5280044984434676,0.5,0.8007210688399077,1.000319880773073,5.077472587655959e-06,0.4541049966456463,0.4335753821041652,Electricity,raw,336,504,raw:336:0,high,high
5,0.061571420494959894,0.04068632580687454,0.5538433373682773,0.5,0.61945613818267,1.000319880773073,5.077472587655959e-06,0.21870036122337058,0.37315373855175255,Electricity,raw,336,504,raw:336:5,low,high
10,0.21285995967456073,0.05161007079621628,0.38715066297849865,0.25,0.5696490502045556,1.000319880773073,5.077472587655959e-06,0.21720689781642522,0.27321804255904775,Electricity,raw,336,504,raw:336:10,low,mid
15,0.21277098207735923,0.04160427332765497,0.5738745388041326,0.375,0.6379055533117649,1.000319880773073,5.077472587655959e-06,0.2760832647363823,0.3376368769281175,Electricity,raw,336,504,raw:336:15,mid,high
20,0.3065393133959964,0.0392277031685676,0.49612766514139794,0.5,0.6790375225293195,1.000319880773073,5.077472587655959e-06,0.28063156056865396,0.39301420000063575,Electricity,raw,336,504,raw:336:20,mid,high
25,0.5383505231386553,0.08319098420918017,0.18997016245823004,0.25,0.8072127554803781,1.000319880773073,5.077472587655959e-06,0.2705038899353552,0.35240594431765526,Electricity,raw,336,504,raw:336:25,mid,high
